logP,qed,smiles,inchi,inchi_key_firstblock
1.0,0.7,CN(C)C(=O)CN(C)C(=S)NC(=O)c1cncc2ccccc12,"InChI=1S/C16H18N4O2S/c1-19(2)14(21)10-20(3)16(23)18-15(22)13-9-17-8-11-6-4-5-7-12(11)13/h4-9H,10H2,1-3H3,(H,18,22,23)",QIZFVGPXIHBQOF
1.0,0.7020408163265306,CN(C)C(=O)CN(C)C(=S)NC(=O)c1cncc2ccccc12,"InChI=1S/C16H18N4O2S/c1-19(2)14(21)10-20(3)16(23)18-15(22)13-9-17-8-11-6-4-5-7-12(11)13/h4-9H,10H2,1-3H3,(H,18,22,23)",QIZFVGPXIHBQOF
1.0,0.7040816326530612,CN(C)C(=O)CN(C)C(=S)NC(=O)c1cncc2ccccc12,"InChI=1S/C16H18N4O2S/c1-19(2)14(21)10-20(3)16(23)18-15(22)13-9-17-8-11-6-4-5-7-12(11)13/h4-9H,10H2,1-3H3,(H,18,22,23)",QIZFVGPXIHBQOF
1.0,0.7061224489795918,CN(C)C(=O)CN(C)C(=S)NC(=O)c1cncc2ccccc12,"InChI=1S/C16H18N4O2S/c1-19(2)14(21)10-20(3)16(23)18-15(22)13-9-17-8-11-6-4-5-7-12(11)13/h4-9H,10H2,1-3H3,(H,18,22,23)",QIZFVGPXIHBQOF
1.0,0.7081632653061224,CN(C)C(=O)CN(C)C(=S)NC(=O)c1cncc2ccccc12,"InChI=1S/C16H18N4O2S/c1-19(2)14(21)10-20(3)16(23)18-15(22)13-9-17-8-11-6-4-5-7-12(11)13/h4-9H,10H2,1-3H3,(H,18,22,23)",QIZFVGPXIHBQOF
1.0,0.710204081632653,CN(C)C(=O)CN(C)C(=S)NC(=O)c1cncc2ccccc12,"InChI=1S/C16H18N4O2S/c1-19(2)14(21)10-20(3)16(23)18-15(22)13-9-17-8-11-6-4-5-7-12(11)13/h4-9H,10H2,1-3H3,(H,18,22,23)",QIZFVGPXIHBQOF
1.0,0.7122448979591837,CN(C)C(=O)CN(C)C(=S)NC(=O)c1cncc2ccccc12,"InChI=1S/C16H18N4O2S/c1-19(2)14(21)10-20(3)16(23)18-15(22)13-9-17-8-11-6-4-5-7-12(11)13/h4-9H,10H2,1-3H3,(H,18,22,23)",QIZFVGPXIHBQOF
1.0,0.7142857142857143,CN(C)C(=O)CN(C)C(=S)NC(=O)c1cncc2ccccc12,"InChI=1S/C16H18N4O2S/c1-19(2)14(21)10-20(3)16(23)18-15(22)13-9-17-8-11-6-4-5-7-12(11)13/h4-9H,10H2,1-3H3,(H,18,22,23)",QIZFVGPXIHBQOF
1.0,0.7163265306122448,CN(C)C(=O)CN(C)C(=S)NC(=O)c1cncc2ccccc12,"InChI=1S/C16H18N4O2S/c1-19(2)14(21)10-20(3)16(23)18-15(22)13-9-17-8-11-6-4-5-7-12(11)13/h4-9H,10H2,1-3H3,(H,18,22,23)",QIZFVGPXIHBQOF
1.0,0.7183673469387755,CN(C)C(=O)CN(C)C(=S)NC(=O)c1cncc2ccccc12,"InChI=1S/C16H18N4O2S/c1-19(2)14(21)10-20(3)16(23)18-15(22)13-9-17-8-11-6-4-5-7-12(11)13/h4-9H,10H2,1-3H3,(H,18,22,23)",QIZFVGPXIHBQOF
1.0,0.7204081632653061,CN(C)C(=O)CN(C)C(=S)NC(=O)c1cncc2ccccc12,"InChI=1S/C16H18N4O2S/c1-19(2)14(21)10-20(3)16(23)18-15(22)13-9-17-8-11-6-4-5-7-12(11)13/h4-9H,10H2,1-3H3,(H,18,22,23)",QIZFVGPXIHBQOF
1.0,0.7224489795918367,CN(C)C(=O)CN(C)C(=S)NC(=O)c1cncc2ccccc12,"InChI=1S/C16H18N4O2S/c1-19(2)14(21)10-20(3)16(23)18-15(22)13-9-17-8-11-6-4-5-7-12(11)13/h4-9H,10H2,1-3H3,(H,18,22,23)",QIZFVGPXIHBQOF
1.0,0.7244897959183674,CN(C)C(=O)CN(C)C(=S)NC(=O)c1cncc2ccccc12,"InChI=1S/C16H18N4O2S/c1-19(2)14(21)10-20(3)16(23)18-15(22)13-9-17-8-11-6-4-5-7-12(11)13/h4-9H,10H2,1-3H3,(H,18,22,23)",QIZFVGPXIHBQOF
1.0,0.7265306122448979,CN(C)C(=O)CN(C)C(=S)NC(=O)c1cncc2ccccc12,"InChI=1S/C16H18N4O2S/c1-19(2)14(21)10-20(3)16(23)18-15(22)13-9-17-8-11-6-4-5-7-12(11)13/h4-9H,10H2,1-3H3,(H,18,22,23)",QIZFVGPXIHBQOF
1.0,0.7285714285714285,CN(C)C(=O)CN(C)C(=S)NC(=O)c1cncc2ccccc12,"InChI=1S/C16H18N4O2S/c1-19(2)14(21)10-20(3)16(23)18-15(22)13-9-17-8-11-6-4-5-7-12(11)13/h4-9H,10H2,1-3H3,(H,18,22,23)",QIZFVGPXIHBQOF
1.0,0.7306122448979592,CN(C)C(=O)CN(C)C(=S)NC(=O)c1cncc2ccccc12,"InChI=1S/C16H18N4O2S/c1-19(2)14(21)10-20(3)16(23)18-15(22)13-9-17-8-11-6-4-5-7-12(11)13/h4-9H,10H2,1-3H3,(H,18,22,23)",QIZFVGPXIHBQOF
