logP,qed,smiles,inchi,inchi_key_firstblock
1.0,0.6,C=CC(=O)NC(=S)NCCc1ccc2cncnc2c1,"InChI=1S/C14H14N4OS/c1-2-13(19)18-14(20)16-6-5-10-3-4-11-8-15-9-17-12(11)7-10/h2-4,7-9H,1,5-6H2,(H2,16,18,19,20)",VINWVTRMYFUTCZ
1.0,0.6020408163265306,C=CC(=O)NC(=S)NCCc1ccc2cncnc2c1,"InChI=1S/C14H14N4OS/c1-2-13(19)18-14(20)16-6-5-10-3-4-11-8-15-9-17-12(11)7-10/h2-4,7-9H,1,5-6H2,(H2,16,18,19,20)",VINWVTRMYFUTCZ
1.0,0.6040816326530613,C=CC(=O)NC(=S)NCCc1ccc2cncnc2c1,"InChI=1S/C14H14N4OS/c1-2-13(19)18-14(20)16-6-5-10-3-4-11-8-15-9-17-12(11)7-10/h2-4,7-9H,1,5-6H2,(H2,16,18,19,20)",VINWVTRMYFUTCZ
1.0,0.6061224489795918,C=CC(=O)NC(=S)NCCc1ccc2cncnc2c1,"InChI=1S/C14H14N4OS/c1-2-13(19)18-14(20)16-6-5-10-3-4-11-8-15-9-17-12(11)7-10/h2-4,7-9H,1,5-6H2,(H2,16,18,19,20)",VINWVTRMYFUTCZ
1.0,0.6081632653061224,C=CC(=O)NC(=S)NCCc1ccc2cncnc2c1,"InChI=1S/C14H14N4OS/c1-2-13(19)18-14(20)16-6-5-10-3-4-11-8-15-9-17-12(11)7-10/h2-4,7-9H,1,5-6H2,(H2,16,18,19,20)",VINWVTRMYFUTCZ
1.0,0.610204081632653,CC(C)=CC(=O)NC(=S)NCCc1cncnc1,"InChI=1S/C12H16N4OS/c1-9(2)5-11(17)16-12(18)15-4-3-10-6-13-8-14-7-10/h5-8H,3-4H2,1-2H3,(H2,15,16,17,18)",USOWJTWPNSXEID
1.0,0.6122448979591837,CC(C)=CC(=O)NC(=S)NCCc1cncnc1,"InChI=1S/C12H16N4OS/c1-9(2)5-11(17)16-12(18)15-4-3-10-6-13-8-14-7-10/h5-8H,3-4H2,1-2H3,(H2,15,16,17,18)",USOWJTWPNSXEID
1.0,0.6142857142857142,CC(C)=CC(=O)NC(=S)NCCc1cncnc1,"InChI=1S/C12H16N4OS/c1-9(2)5-11(17)16-12(18)15-4-3-10-6-13-8-14-7-10/h5-8H,3-4H2,1-2H3,(H2,15,16,17,18)",USOWJTWPNSXEID
1.0,0.6163265306122448,CC(C)=CC(=O)NC(=S)NCCc1cncnc1,"InChI=1S/C12H16N4OS/c1-9(2)5-11(17)16-12(18)15-4-3-10-6-13-8-14-7-10/h5-8H,3-4H2,1-2H3,(H2,15,16,17,18)",USOWJTWPNSXEID
1.0,0.6183673469387755,CC(C)=CC(=O)NC(=S)NCCc1cncnc1,"InChI=1S/C12H16N4OS/c1-9(2)5-11(17)16-12(18)15-4-3-10-6-13-8-14-7-10/h5-8H,3-4H2,1-2H3,(H2,15,16,17,18)",USOWJTWPNSXEID
