logP,qed,smiles,inchi,inchi_key_firstblock
1.0,0.6,C#Cc1ccc(NC(=O)C(=O)NCCN2CCSCC2)cc1,"InChI=1S/C16H19N3O2S/c1-2-13-3-5-14(6-4-13)18-16(21)15(20)17-7-8-19-9-11-22-12-10-19/h1,3-6H,7-12H2,(H,17,20)(H,18,21)",DWNUBNGOUUOVEM
1.0,0.6020408163265306,C#Cc1ccc(NC(=O)C(=O)NCCN2CCSCC2)cc1,"InChI=1S/C16H19N3O2S/c1-2-13-3-5-14(6-4-13)18-16(21)15(20)17-7-8-19-9-11-22-12-10-19/h1,3-6H,7-12H2,(H,17,20)(H,18,21)",DWNUBNGOUUOVEM
1.0,0.6040816326530613,C#Cc1ccc(NC(=O)C(=O)NCCN2CCSCC2)cc1,"InChI=1S/C16H19N3O2S/c1-2-13-3-5-14(6-4-13)18-16(21)15(20)17-7-8-19-9-11-22-12-10-19/h1,3-6H,7-12H2,(H,17,20)(H,18,21)",DWNUBNGOUUOVEM
1.0,0.6061224489795918,C#Cc1ccc(NC(=O)C(=O)NCCN2CCSCC2)cc1,"InChI=1S/C16H19N3O2S/c1-2-13-3-5-14(6-4-13)18-16(21)15(20)17-7-8-19-9-11-22-12-10-19/h1,3-6H,7-12H2,(H,17,20)(H,18,21)",DWNUBNGOUUOVEM
1.0,0.6081632653061224,C#Cc1ccc(NC(=O)C(=O)NCCN2CCSCC2)cc1,"InChI=1S/C16H19N3O2S/c1-2-13-3-5-14(6-4-13)18-16(21)15(20)17-7-8-19-9-11-22-12-10-19/h1,3-6H,7-12H2,(H,17,20)(H,18,21)",DWNUBNGOUUOVEM
1.0,0.610204081632653,C#Cc1ccc(NC(=O)C(=O)NCCN2CCSCC2)cc1,"InChI=1S/C16H19N3O2S/c1-2-13-3-5-14(6-4-13)18-16(21)15(20)17-7-8-19-9-11-22-12-10-19/h1,3-6H,7-12H2,(H,17,20)(H,18,21)",DWNUBNGOUUOVEM
1.0,0.6122448979591837,C#Cc1ccc(NC(=O)C(=O)NCCN2CCSCC2)cc1,"InChI=1S/C16H19N3O2S/c1-2-13-3-5-14(6-4-13)18-16(21)15(20)17-7-8-19-9-11-22-12-10-19/h1,3-6H,7-12H2,(H,17,20)(H,18,21)",DWNUBNGOUUOVEM
1.0,0.6142857142857142,C#Cc1ccc(NC(=O)C(=O)NCCN2CCSCC2)cc1,"InChI=1S/C16H19N3O2S/c1-2-13-3-5-14(6-4-13)18-16(21)15(20)17-7-8-19-9-11-22-12-10-19/h1,3-6H,7-12H2,(H,17,20)(H,18,21)",DWNUBNGOUUOVEM
1.0,0.6163265306122448,C#Cc1ccc(NC(=O)C(=O)NCCN2CCSCC2)cc1,"InChI=1S/C16H19N3O2S/c1-2-13-3-5-14(6-4-13)18-16(21)15(20)17-7-8-19-9-11-22-12-10-19/h1,3-6H,7-12H2,(H,17,20)(H,18,21)",DWNUBNGOUUOVEM
1.0,0.6183673469387755,C#Cc1ccc(NC(=O)C(=O)NCCN2CCSCC2)cc1,"InChI=1S/C16H19N3O2S/c1-2-13-3-5-14(6-4-13)18-16(21)15(20)17-7-8-19-9-11-22-12-10-19/h1,3-6H,7-12H2,(H,17,20)(H,18,21)",DWNUBNGOUUOVEM
1.0,0.6204081632653061,C#Cc1ccc(NC(=O)C(=O)NCCN2CCSCC2)cc1,"InChI=1S/C16H19N3O2S/c1-2-13-3-5-14(6-4-13)18-16(21)15(20)17-7-8-19-9-11-22-12-10-19/h1,3-6H,7-12H2,(H,17,20)(H,18,21)",DWNUBNGOUUOVEM
