logP,qed,smiles,inchi,inchi_key_firstblock
1.0,0.6,CC=CC(=O)Nc1ccc(C=C2SC(=S)N(C)C2=O)cc1,"InChI=1S/C15H14N2O2S2/c1-3-4-13(18)16-11-7-5-10(6-8-11)9-12-14(19)17(2)15(20)21-12/h3-9H,1-2H3,(H,16,18)",UYKJUXIVQXXUDF
1.0,0.6020408163265306,CC=CC(=O)Nc1ccc(C=C2SC(=S)N(C)C2=O)cc1,"InChI=1S/C15H14N2O2S2/c1-3-4-13(18)16-11-7-5-10(6-8-11)9-12-14(19)17(2)15(20)21-12/h3-9H,1-2H3,(H,16,18)",UYKJUXIVQXXUDF
1.0,0.6040816326530613,CC=CC(=O)Nc1ccc(C=C2SC(=S)N(C)C2=O)cc1,"InChI=1S/C15H14N2O2S2/c1-3-4-13(18)16-11-7-5-10(6-8-11)9-12-14(19)17(2)15(20)21-12/h3-9H,1-2H3,(H,16,18)",UYKJUXIVQXXUDF
1.0,0.6061224489795918,CC=CC(=O)Nc1ccc(C=C2SC(=S)N(C)C2=O)cc1,"InChI=1S/C15H14N2O2S2/c1-3-4-13(18)16-11-7-5-10(6-8-11)9-12-14(19)17(2)15(20)21-12/h3-9H,1-2H3,(H,16,18)",UYKJUXIVQXXUDF
1.0,0.6081632653061224,CC=CC(=O)Nc1ccc(C=C2SC(=S)N(C)C2=O)cc1,"InChI=1S/C15H14N2O2S2/c1-3-4-13(18)16-11-7-5-10(6-8-11)9-12-14(19)17(2)15(20)21-12/h3-9H,1-2H3,(H,16,18)",UYKJUXIVQXXUDF
1.0,0.610204081632653,CC=CC(=O)Nc1ccc(C=C2SC(=S)N(C)C2=O)cc1,"InChI=1S/C15H14N2O2S2/c1-3-4-13(18)16-11-7-5-10(6-8-11)9-12-14(19)17(2)15(20)21-12/h3-9H,1-2H3,(H,16,18)",UYKJUXIVQXXUDF
1.0,0.6122448979591837,CC=CC(=O)Nc1ccc(C=C2SC(=S)N(C)C2=O)cc1,"InChI=1S/C15H14N2O2S2/c1-3-4-13(18)16-11-7-5-10(6-8-11)9-12-14(19)17(2)15(20)21-12/h3-9H,1-2H3,(H,16,18)",UYKJUXIVQXXUDF
1.0,0.6142857142857142,CC=CC(=O)Nc1ccc(C=C2SC(=S)N(C)C2=O)cc1,"InChI=1S/C15H14N2O2S2/c1-3-4-13(18)16-11-7-5-10(6-8-11)9-12-14(19)17(2)15(20)21-12/h3-9H,1-2H3,(H,16,18)",UYKJUXIVQXXUDF
1.0,0.6163265306122448,C=Cc1ccc(NC(=O)C=CC)cc1,"InChI=1S/C12H13NO/c1-3-5-12(14)13-11-8-6-10(4-2)7-9-11/h3-9H,2H2,1H3,(H,13,14)",LUNQANBULOGCIA
1.0,0.6183673469387755,C=Cc1ccc(NC(=O)C=CC)cc1,"InChI=1S/C12H13NO/c1-3-5-12(14)13-11-8-6-10(4-2)7-9-11/h3-9H,2H2,1H3,(H,13,14)",LUNQANBULOGCIA
1.0,0.6204081632653061,C=Cc1ccc(NC(=O)C=CC)cc1,"InChI=1S/C12H13NO/c1-3-5-12(14)13-11-8-6-10(4-2)7-9-11/h3-9H,2H2,1H3,(H,13,14)",LUNQANBULOGCIA
1.0,0.6224489795918368,C=Cc1ccc(NC(=O)C=CC)cc1,"InChI=1S/C12H13NO/c1-3-5-12(14)13-11-8-6-10(4-2)7-9-11/h3-9H,2H2,1H3,(H,13,14)",LUNQANBULOGCIA
1.0,0.6244897959183673,C=Cc1ccc(NC(=O)C=CC)cc1,"InChI=1S/C12H13NO/c1-3-5-12(14)13-11-8-6-10(4-2)7-9-11/h3-9H,2H2,1H3,(H,13,14)",LUNQANBULOGCIA
1.0,0.6265306122448979,C=Cc1ccc(NC(=O)C=CC)cc1,"InChI=1S/C12H13NO/c1-3-5-12(14)13-11-8-6-10(4-2)7-9-11/h3-9H,2H2,1H3,(H,13,14)",LUNQANBULOGCIA
1.0,0.6285714285714286,C=Cc1ccc(NC(=O)C=CC)cc1,"InChI=1S/C12H13NO/c1-3-5-12(14)13-11-8-6-10(4-2)7-9-11/h3-9H,2H2,1H3,(H,13,14)",LUNQANBULOGCIA
1.0,0.6306122448979592,C=Cc1ccc(NC(=O)C=CC)cc1,"InChI=1S/C12H13NO/c1-3-5-12(14)13-11-8-6-10(4-2)7-9-11/h3-9H,2H2,1H3,(H,13,14)",LUNQANBULOGCIA
1.0,0.6326530612244897,C=Cc1ccc(NC(=O)C=CC)cc1,"InChI=1S/C12H13NO/c1-3-5-12(14)13-11-8-6-10(4-2)7-9-11/h3-9H,2H2,1H3,(H,13,14)",LUNQANBULOGCIA
1.0,0.6346938775510204,COc1ccccc1NC(=O)C(=O)NCC#CCN(C)C,"InChI=1S/C15H19N3O3/c1-18(2)11-7-6-10-16-14(19)15(20)17-12-8-4-5-9-13(12)21-3/h4-5,8-9H,10-11H2,1-3H3,(H,16,19)(H,17,20)",JNBXPXFKTJYTJD
1.0,0.636734693877551,COc1ccccc1NC(=O)C(=O)NCC#CCN(C)C,"InChI=1S/C15H19N3O3/c1-18(2)11-7-6-10-16-14(19)15(20)17-12-8-4-5-9-13(12)21-3/h4-5,8-9H,10-11H2,1-3H3,(H,16,19)(H,17,20)",JNBXPXFKTJYTJD
1.0,0.6387755102040816,COc1ccccc1NC(=O)C(=O)NCC#CCN(C)C,"InChI=1S/C15H19N3O3/c1-18(2)11-7-6-10-16-14(19)15(20)17-12-8-4-5-9-13(12)21-3/h4-5,8-9H,10-11H2,1-3H3,(H,16,19)(H,17,20)",JNBXPXFKTJYTJD
1.0,0.6408163265306123,COc1ccccc1NC(=O)C(=O)NCC#CCN(C)C,"InChI=1S/C15H19N3O3/c1-18(2)11-7-6-10-16-14(19)15(20)17-12-8-4-5-9-13(12)21-3/h4-5,8-9H,10-11H2,1-3H3,(H,16,19)(H,17,20)",JNBXPXFKTJYTJD
1.0,0.6428571428571428,COc1ccccc1NC(=O)C(=O)NCC#CCN(C)C,"InChI=1S/C15H19N3O3/c1-18(2)11-7-6-10-16-14(19)15(20)17-12-8-4-5-9-13(12)21-3/h4-5,8-9H,10-11H2,1-3H3,(H,16,19)(H,17,20)",JNBXPXFKTJYTJD
1.0,0.6448979591836734,COc1ccccc1NC(=O)C(=O)NCC#CCN(C)C,"InChI=1S/C15H19N3O3/c1-18(2)11-7-6-10-16-14(19)15(20)17-12-8-4-5-9-13(12)21-3/h4-5,8-9H,10-11H2,1-3H3,(H,16,19)(H,17,20)",JNBXPXFKTJYTJD
1.0,0.6469387755102041,COc1ccccc1NC(=O)C(=O)NCC#CCN(C)C,"InChI=1S/C15H19N3O3/c1-18(2)11-7-6-10-16-14(19)15(20)17-12-8-4-5-9-13(12)21-3/h4-5,8-9H,10-11H2,1-3H3,(H,16,19)(H,17,20)",JNBXPXFKTJYTJD
1.0,0.6489795918367347,COc1ccccc1NC(=O)C(=O)NCC#CCN(C)C,"InChI=1S/C15H19N3O3/c1-18(2)11-7-6-10-16-14(19)15(20)17-12-8-4-5-9-13(12)21-3/h4-5,8-9H,10-11H2,1-3H3,(H,16,19)(H,17,20)",JNBXPXFKTJYTJD
1.0,0.6510204081632652,COc1ccccc1NC(=O)C(=O)NCC#CCN(C)C,"InChI=1S/C15H19N3O3/c1-18(2)11-7-6-10-16-14(19)15(20)17-12-8-4-5-9-13(12)21-3/h4-5,8-9H,10-11H2,1-3H3,(H,16,19)(H,17,20)",JNBXPXFKTJYTJD
