logP,qed,smiles,inchi,inchi_key_firstblock
1.0,0.6,C#CCNC(=O)C(=O)Nc1ccc(C=C)cc1C,"InChI=1S/C14H14N2O2/c1-4-8-15-13(17)14(18)16-12-7-6-11(5-2)9-10(12)3/h1,5-7,9H,2,8H2,3H3,(H,15,17)(H,16,18)",KUGYMYVTXVEGQI
1.0,0.6020408163265306,CN(C)c1nc(CNC(=O)C(=O)NCC#Cc2ccccc2)cs1,"InChI=1S/C17H18N4O2S/c1-21(2)17-20-14(12-24-17)11-19-16(23)15(22)18-10-6-9-13-7-4-3-5-8-13/h3-5,7-8,12H,10-11H2,1-2H3,(H,18,22)(H,19,23)",FKKYIPUTBOSVOZ
1.0,0.6040816326530613,CN(C)c1nc(CNC(=O)C(=O)NCC#Cc2ccccc2)cs1,"InChI=1S/C17H18N4O2S/c1-21(2)17-20-14(12-24-17)11-19-16(23)15(22)18-10-6-9-13-7-4-3-5-8-13/h3-5,7-8,12H,10-11H2,1-2H3,(H,18,22)(H,19,23)",FKKYIPUTBOSVOZ
1.0,0.6061224489795918,CN(C)c1nc(CNC(=O)C(=O)NCC#Cc2ccccc2)cs1,"InChI=1S/C17H18N4O2S/c1-21(2)17-20-14(12-24-17)11-19-16(23)15(22)18-10-6-9-13-7-4-3-5-8-13/h3-5,7-8,12H,10-11H2,1-2H3,(H,18,22)(H,19,23)",FKKYIPUTBOSVOZ
1.0,0.6081632653061224,CN(C)c1nc(CNC(=O)C(=O)NCC#Cc2ccccc2)cs1,"InChI=1S/C17H18N4O2S/c1-21(2)17-20-14(12-24-17)11-19-16(23)15(22)18-10-6-9-13-7-4-3-5-8-13/h3-5,7-8,12H,10-11H2,1-2H3,(H,18,22)(H,19,23)",FKKYIPUTBOSVOZ
1.0,0.610204081632653,CN(C)c1nc(CNC(=O)C(=O)NCC#Cc2ccccc2)cs1,"InChI=1S/C17H18N4O2S/c1-21(2)17-20-14(12-24-17)11-19-16(23)15(22)18-10-6-9-13-7-4-3-5-8-13/h3-5,7-8,12H,10-11H2,1-2H3,(H,18,22)(H,19,23)",FKKYIPUTBOSVOZ
1.0,0.6122448979591837,CN(C)c1nc(CNC(=O)C(=O)NCC#Cc2ccccc2)cs1,"InChI=1S/C17H18N4O2S/c1-21(2)17-20-14(12-24-17)11-19-16(23)15(22)18-10-6-9-13-7-4-3-5-8-13/h3-5,7-8,12H,10-11H2,1-2H3,(H,18,22)(H,19,23)",FKKYIPUTBOSVOZ
1.0,0.6142857142857142,CN(C)c1nc(CNC(=O)C(=O)NCC#Cc2ccccc2)cs1,"InChI=1S/C17H18N4O2S/c1-21(2)17-20-14(12-24-17)11-19-16(23)15(22)18-10-6-9-13-7-4-3-5-8-13/h3-5,7-8,12H,10-11H2,1-2H3,(H,18,22)(H,19,23)",FKKYIPUTBOSVOZ
1.0,0.6163265306122448,CN(C)c1nc(CNC(=O)C(=O)NCC#Cc2ccccc2)cs1,"InChI=1S/C17H18N4O2S/c1-21(2)17-20-14(12-24-17)11-19-16(23)15(22)18-10-6-9-13-7-4-3-5-8-13/h3-5,7-8,12H,10-11H2,1-2H3,(H,18,22)(H,19,23)",FKKYIPUTBOSVOZ
1.0,0.6183673469387755,CN(C)c1nc(CNC(=O)C(=O)NCC#Cc2ccccc2)cs1,"InChI=1S/C17H18N4O2S/c1-21(2)17-20-14(12-24-17)11-19-16(23)15(22)18-10-6-9-13-7-4-3-5-8-13/h3-5,7-8,12H,10-11H2,1-2H3,(H,18,22)(H,19,23)",FKKYIPUTBOSVOZ
1.0,0.6204081632653061,CN(C)c1nc(CNC(=O)C(=O)NCC#Cc2ccccc2)cs1,"InChI=1S/C17H18N4O2S/c1-21(2)17-20-14(12-24-17)11-19-16(23)15(22)18-10-6-9-13-7-4-3-5-8-13/h3-5,7-8,12H,10-11H2,1-2H3,(H,18,22)(H,19,23)",FKKYIPUTBOSVOZ
1.0,0.6224489795918368,CN(C)c1nc(CNC(=O)C(=O)NCC#Cc2ccccc2)cs1,"InChI=1S/C17H18N4O2S/c1-21(2)17-20-14(12-24-17)11-19-16(23)15(22)18-10-6-9-13-7-4-3-5-8-13/h3-5,7-8,12H,10-11H2,1-2H3,(H,18,22)(H,19,23)",FKKYIPUTBOSVOZ
1.0,0.6244897959183673,CN(C)c1nc(CNC(=O)C(=O)NCC#Cc2ccccc2)cs1,"InChI=1S/C17H18N4O2S/c1-21(2)17-20-14(12-24-17)11-19-16(23)15(22)18-10-6-9-13-7-4-3-5-8-13/h3-5,7-8,12H,10-11H2,1-2H3,(H,18,22)(H,19,23)",FKKYIPUTBOSVOZ
