logP,qed,smiles,inchi,inchi_key_firstblock
1.0,0.6,CCNC(=S)NC(=O)C=Cc1ccccc1,"InChI=1S/C12H14N2OS/c1-2-13-12(16)14-11(15)9-8-10-6-4-3-5-7-10/h3-9H,2H2,1H3,(H2,13,14,15,16)",QQTDMMMIMRCTJF
1.0,0.6020408163265306,CCNC(=S)NC(=O)C=Cc1ccccc1,"InChI=1S/C12H14N2OS/c1-2-13-12(16)14-11(15)9-8-10-6-4-3-5-7-10/h3-9H,2H2,1H3,(H2,13,14,15,16)",QQTDMMMIMRCTJF
1.0,0.6040816326530613,CCNC(=S)NC(=O)C=Cc1ccccc1,"InChI=1S/C12H14N2OS/c1-2-13-12(16)14-11(15)9-8-10-6-4-3-5-7-10/h3-9H,2H2,1H3,(H2,13,14,15,16)",QQTDMMMIMRCTJF
1.0,0.6061224489795918,CCNC(=S)NC(=O)C=Cc1ccccc1,"InChI=1S/C12H14N2OS/c1-2-13-12(16)14-11(15)9-8-10-6-4-3-5-7-10/h3-9H,2H2,1H3,(H2,13,14,15,16)",QQTDMMMIMRCTJF
1.0,0.6081632653061224,CCNC(=S)NC(=O)C=Cc1ccccc1,"InChI=1S/C12H14N2OS/c1-2-13-12(16)14-11(15)9-8-10-6-4-3-5-7-10/h3-9H,2H2,1H3,(H2,13,14,15,16)",QQTDMMMIMRCTJF
1.0,0.610204081632653,CCNC(=S)NC(=O)C=Cc1ccccc1,"InChI=1S/C12H14N2OS/c1-2-13-12(16)14-11(15)9-8-10-6-4-3-5-7-10/h3-9H,2H2,1H3,(H2,13,14,15,16)",QQTDMMMIMRCTJF
1.0,0.6122448979591837,CCNC(=S)NC(=O)C=Cc1ccccc1,"InChI=1S/C12H14N2OS/c1-2-13-12(16)14-11(15)9-8-10-6-4-3-5-7-10/h3-9H,2H2,1H3,(H2,13,14,15,16)",QQTDMMMIMRCTJF
1.0,0.6142857142857142,CCNC(=S)NC(=O)C=Cc1ccccc1,"InChI=1S/C12H14N2OS/c1-2-13-12(16)14-11(15)9-8-10-6-4-3-5-7-10/h3-9H,2H2,1H3,(H2,13,14,15,16)",QQTDMMMIMRCTJF
1.0,0.6163265306122448,CCNC(=S)NC(=O)C=Cc1ccccc1,"InChI=1S/C12H14N2OS/c1-2-13-12(16)14-11(15)9-8-10-6-4-3-5-7-10/h3-9H,2H2,1H3,(H2,13,14,15,16)",QQTDMMMIMRCTJF
1.0,0.6183673469387755,CCNC(=S)NC(=O)C=Cc1ccccc1,"InChI=1S/C12H14N2OS/c1-2-13-12(16)14-11(15)9-8-10-6-4-3-5-7-10/h3-9H,2H2,1H3,(H2,13,14,15,16)",QQTDMMMIMRCTJF
1.0,0.6204081632653061,CCNC(=S)NC(=O)C=Cc1ccccc1,"InChI=1S/C12H14N2OS/c1-2-13-12(16)14-11(15)9-8-10-6-4-3-5-7-10/h3-9H,2H2,1H3,(H2,13,14,15,16)",QQTDMMMIMRCTJF
1.0,0.6224489795918368,CCNC(=S)NC(=O)C=Cc1ccccc1,"InChI=1S/C12H14N2OS/c1-2-13-12(16)14-11(15)9-8-10-6-4-3-5-7-10/h3-9H,2H2,1H3,(H2,13,14,15,16)",QQTDMMMIMRCTJF
1.0,0.6244897959183673,CCNC(=S)NC(=O)C=Cc1ccccc1,"InChI=1S/C12H14N2OS/c1-2-13-12(16)14-11(15)9-8-10-6-4-3-5-7-10/h3-9H,2H2,1H3,(H2,13,14,15,16)",QQTDMMMIMRCTJF
