logP,qed,smiles,inchi,inchi_key_firstblock
1.0,0.7,CN(N)C(=O)c1cccc(N(C)C)c1,"InChI=1S/C10H15N3O/c1-12(2)9-6-4-5-8(7-9)10(14)13(3)11/h4-7H,11H2,1-3H3",RGGDCOCCLDNRKC
1.0,0.7020408163265306,CN(N)C(=O)c1cccc(N(C)C)c1,"InChI=1S/C10H15N3O/c1-12(2)9-6-4-5-8(7-9)10(14)13(3)11/h4-7H,11H2,1-3H3",RGGDCOCCLDNRKC
1.0,0.7040816326530612,CN(N)C(=O)c1cccc(N(C)C)c1,"InChI=1S/C10H15N3O/c1-12(2)9-6-4-5-8(7-9)10(14)13(3)11/h4-7H,11H2,1-3H3",RGGDCOCCLDNRKC
1.0,0.7061224489795918,CN(N)C(=O)c1cccc(N(C)C)c1,"InChI=1S/C10H15N3O/c1-12(2)9-6-4-5-8(7-9)10(14)13(3)11/h4-7H,11H2,1-3H3",RGGDCOCCLDNRKC
1.0,0.7081632653061224,CN(N)C(=O)c1cccc(N(C)C)c1,"InChI=1S/C10H15N3O/c1-12(2)9-6-4-5-8(7-9)10(14)13(3)11/h4-7H,11H2,1-3H3",RGGDCOCCLDNRKC
1.0,0.710204081632653,CN(N)C(=O)c1cccc(N(C)C)c1,"InChI=1S/C10H15N3O/c1-12(2)9-6-4-5-8(7-9)10(14)13(3)11/h4-7H,11H2,1-3H3",RGGDCOCCLDNRKC
1.0,0.7122448979591837,CN(N)C(=O)c1cccc(N(C)C)c1,"InChI=1S/C10H15N3O/c1-12(2)9-6-4-5-8(7-9)10(14)13(3)11/h4-7H,11H2,1-3H3",RGGDCOCCLDNRKC
1.0,0.7142857142857143,CN(N)C(=O)c1cccc(N(C)C)c1,"InChI=1S/C10H15N3O/c1-12(2)9-6-4-5-8(7-9)10(14)13(3)11/h4-7H,11H2,1-3H3",RGGDCOCCLDNRKC
1.0,0.7163265306122448,CN(N)C(=O)c1cccc(N(C)C)c1,"InChI=1S/C10H15N3O/c1-12(2)9-6-4-5-8(7-9)10(14)13(3)11/h4-7H,11H2,1-3H3",RGGDCOCCLDNRKC
1.0,0.7183673469387755,CN(N)C(=O)c1cccc(N(C)C)c1,"InChI=1S/C10H15N3O/c1-12(2)9-6-4-5-8(7-9)10(14)13(3)11/h4-7H,11H2,1-3H3",RGGDCOCCLDNRKC
1.0,0.7204081632653061,CN(N)C(=O)c1cccc(N(C)C)c1,"InChI=1S/C10H15N3O/c1-12(2)9-6-4-5-8(7-9)10(14)13(3)11/h4-7H,11H2,1-3H3",RGGDCOCCLDNRKC
1.0,0.7224489795918367,CN(N)C(=O)c1cccc(N(C)C)c1,"InChI=1S/C10H15N3O/c1-12(2)9-6-4-5-8(7-9)10(14)13(3)11/h4-7H,11H2,1-3H3",RGGDCOCCLDNRKC
1.0,0.7244897959183674,CN(N)C(=O)c1cccc(N(C)C)c1,"InChI=1S/C10H15N3O/c1-12(2)9-6-4-5-8(7-9)10(14)13(3)11/h4-7H,11H2,1-3H3",RGGDCOCCLDNRKC
1.0,0.7265306122448979,CN(N)C(=O)c1cccc(N(C)C)c1,"InChI=1S/C10H15N3O/c1-12(2)9-6-4-5-8(7-9)10(14)13(3)11/h4-7H,11H2,1-3H3",RGGDCOCCLDNRKC
1.0,0.7285714285714285,CN(N)C(=O)c1cccc(N(C)C)c1,"InChI=1S/C10H15N3O/c1-12(2)9-6-4-5-8(7-9)10(14)13(3)11/h4-7H,11H2,1-3H3",RGGDCOCCLDNRKC
1.0,0.7306122448979592,CN(N)C(=O)c1cccc(N(C)C)c1,"InChI=1S/C10H15N3O/c1-12(2)9-6-4-5-8(7-9)10(14)13(3)11/h4-7H,11H2,1-3H3",RGGDCOCCLDNRKC
1.0,0.7326530612244898,CN(N)C(=O)c1cccc(N(C)C)c1,"InChI=1S/C10H15N3O/c1-12(2)9-6-4-5-8(7-9)10(14)13(3)11/h4-7H,11H2,1-3H3",RGGDCOCCLDNRKC
1.0,0.7346938775510204,CN(N)C(=O)c1cccc(N(C)C)c1,"InChI=1S/C10H15N3O/c1-12(2)9-6-4-5-8(7-9)10(14)13(3)11/h4-7H,11H2,1-3H3",RGGDCOCCLDNRKC
1.0,0.736734693877551,CN(N)C(=O)c1cccc(N(C)C)c1,"InChI=1S/C10H15N3O/c1-12(2)9-6-4-5-8(7-9)10(14)13(3)11/h4-7H,11H2,1-3H3",RGGDCOCCLDNRKC
1.0,0.7387755102040816,CNc1cccc(N(C)C)c1,"InChI=1S/C9H14N2/c1-10-8-5-4-6-9(7-8)11(2)3/h4-7,10H,1-3H3",OOIVVPYWLAIGDT
1.0,0.7408163265306122,CNc1cccc(N(C)C)c1,"InChI=1S/C9H14N2/c1-10-8-5-4-6-9(7-8)11(2)3/h4-7,10H,1-3H3",OOIVVPYWLAIGDT
1.0,0.7428571428571429,CNc1cccc(N(C)C)c1,"InChI=1S/C9H14N2/c1-10-8-5-4-6-9(7-8)11(2)3/h4-7,10H,1-3H3",OOIVVPYWLAIGDT
