logP,qed,smiles,inchi,inchi_key_firstblock
2.0,0.6,Cc1ccccc1NC(=O)C(=O)N(C)Cc1ccccc1,"InChI=1S/C17H18N2O2/c1-13-8-6-7-11-15(13)18-16(20)17(21)19(2)12-14-9-4-3-5-10-14/h3-11H,12H2,1-2H3,(H,18,20)",SVPYMTBFLPWJOC
2.0,0.6020408163265306,Cc1ccccc1NC(=O)C(=O)N(C)Cc1ccccc1,"InChI=1S/C17H18N2O2/c1-13-8-6-7-11-15(13)18-16(20)17(21)19(2)12-14-9-4-3-5-10-14/h3-11H,12H2,1-2H3,(H,18,20)",SVPYMTBFLPWJOC
2.0,0.6040816326530613,Cc1ccccc1NC(=O)C(=O)N(C)Cc1ccccc1,"InChI=1S/C17H18N2O2/c1-13-8-6-7-11-15(13)18-16(20)17(21)19(2)12-14-9-4-3-5-10-14/h3-11H,12H2,1-2H3,(H,18,20)",SVPYMTBFLPWJOC
2.0,0.6061224489795918,Cc1ccccc1NC(=O)C(=O)N(C)Cc1ccccc1,"InChI=1S/C17H18N2O2/c1-13-8-6-7-11-15(13)18-16(20)17(21)19(2)12-14-9-4-3-5-10-14/h3-11H,12H2,1-2H3,(H,18,20)",SVPYMTBFLPWJOC
2.0,0.6081632653061224,Cc1ccccc1NC(=O)C(=O)N(C)Cc1ccccc1,"InChI=1S/C17H18N2O2/c1-13-8-6-7-11-15(13)18-16(20)17(21)19(2)12-14-9-4-3-5-10-14/h3-11H,12H2,1-2H3,(H,18,20)",SVPYMTBFLPWJOC
2.0,0.610204081632653,Cc1ccccc1NC(=O)C(=O)N(C)Cc1ccccc1,"InChI=1S/C17H18N2O2/c1-13-8-6-7-11-15(13)18-16(20)17(21)19(2)12-14-9-4-3-5-10-14/h3-11H,12H2,1-2H3,(H,18,20)",SVPYMTBFLPWJOC
2.0,0.6122448979591837,Cc1ccccc1NC(=O)C(=O)N(C)Cc1ccccc1,"InChI=1S/C17H18N2O2/c1-13-8-6-7-11-15(13)18-16(20)17(21)19(2)12-14-9-4-3-5-10-14/h3-11H,12H2,1-2H3,(H,18,20)",SVPYMTBFLPWJOC
2.0,0.6142857142857142,Cc1ccccc1NC(=O)C(=O)N(C)Cc1ccccc1,"InChI=1S/C17H18N2O2/c1-13-8-6-7-11-15(13)18-16(20)17(21)19(2)12-14-9-4-3-5-10-14/h3-11H,12H2,1-2H3,(H,18,20)",SVPYMTBFLPWJOC
2.0,0.6163265306122448,Cc1ccccc1NC(=O)C(=O)N(C)Cc1ccccc1,"InChI=1S/C17H18N2O2/c1-13-8-6-7-11-15(13)18-16(20)17(21)19(2)12-14-9-4-3-5-10-14/h3-11H,12H2,1-2H3,(H,18,20)",SVPYMTBFLPWJOC
2.0,0.6183673469387755,Cc1ccccc1NC(=O)C(=O)N(C)Cc1ccccc1,"InChI=1S/C17H18N2O2/c1-13-8-6-7-11-15(13)18-16(20)17(21)19(2)12-14-9-4-3-5-10-14/h3-11H,12H2,1-2H3,(H,18,20)",SVPYMTBFLPWJOC
