logP,qed,smiles,inchi,inchi_key_firstblock
1.0,0.6,CC(C)CNC(=O)C(=O)Nc1ccccc1,"InChI=1S/C12H16N2O2/c1-9(2)8-13-11(15)12(16)14-10-6-4-3-5-7-10/h3-7,9H,8H2,1-2H3,(H,13,15)(H,14,16)",KOOLZZSFOVHIFL
1.0,0.6020408163265306,CC(C)CNC(=O)C(=O)Nc1ccccc1,"InChI=1S/C12H16N2O2/c1-9(2)8-13-11(15)12(16)14-10-6-4-3-5-7-10/h3-7,9H,8H2,1-2H3,(H,13,15)(H,14,16)",KOOLZZSFOVHIFL
1.0,0.6040816326530613,CC(C)CNC(=O)C(=O)Nc1ccccc1,"InChI=1S/C12H16N2O2/c1-9(2)8-13-11(15)12(16)14-10-6-4-3-5-7-10/h3-7,9H,8H2,1-2H3,(H,13,15)(H,14,16)",KOOLZZSFOVHIFL
1.0,0.6061224489795918,CC(C)CNC(=O)C(=O)Nc1ccccc1,"InChI=1S/C12H16N2O2/c1-9(2)8-13-11(15)12(16)14-10-6-4-3-5-7-10/h3-7,9H,8H2,1-2H3,(H,13,15)(H,14,16)",KOOLZZSFOVHIFL
1.0,0.6081632653061224,CC(C)CNC(=O)C(=O)Nc1ccccc1,"InChI=1S/C12H16N2O2/c1-9(2)8-13-11(15)12(16)14-10-6-4-3-5-7-10/h3-7,9H,8H2,1-2H3,(H,13,15)(H,14,16)",KOOLZZSFOVHIFL
1.0,0.610204081632653,CC(C)CNC(=O)C(=O)Nc1ccccc1,"InChI=1S/C12H16N2O2/c1-9(2)8-13-11(15)12(16)14-10-6-4-3-5-7-10/h3-7,9H,8H2,1-2H3,(H,13,15)(H,14,16)",KOOLZZSFOVHIFL
1.0,0.6122448979591837,CC(C)CNC(=O)C(=O)Nc1ccccc1,"InChI=1S/C12H16N2O2/c1-9(2)8-13-11(15)12(16)14-10-6-4-3-5-7-10/h3-7,9H,8H2,1-2H3,(H,13,15)(H,14,16)",KOOLZZSFOVHIFL
1.0,0.6142857142857142,CC(C)CNC(=O)C(=O)Nc1ccccc1,"InChI=1S/C12H16N2O2/c1-9(2)8-13-11(15)12(16)14-10-6-4-3-5-7-10/h3-7,9H,8H2,1-2H3,(H,13,15)(H,14,16)",KOOLZZSFOVHIFL
1.0,0.6163265306122448,CC(C)CNC(=O)C(=O)Nc1ccccc1,"InChI=1S/C12H16N2O2/c1-9(2)8-13-11(15)12(16)14-10-6-4-3-5-7-10/h3-7,9H,8H2,1-2H3,(H,13,15)(H,14,16)",KOOLZZSFOVHIFL
1.0,0.6183673469387755,CC(C)CNC(=O)C(=O)Nc1ccccc1,"InChI=1S/C12H16N2O2/c1-9(2)8-13-11(15)12(16)14-10-6-4-3-5-7-10/h3-7,9H,8H2,1-2H3,(H,13,15)(H,14,16)",KOOLZZSFOVHIFL
1.0,0.6204081632653061,CC(C)C(=O)N(C)CC(=O)Nc1ccccc1,"InChI=1S/C13H18N2O2/c1-10(2)13(17)15(3)9-12(16)14-11-7-5-4-6-8-11/h4-8,10H,9H2,1-3H3,(H,14,16)",INCMJOHKWJFRJZ
1.0,0.6224489795918368,CC(C)C(=O)N(C)CC(=O)Nc1ccccc1,"InChI=1S/C13H18N2O2/c1-10(2)13(17)15(3)9-12(16)14-11-7-5-4-6-8-11/h4-8,10H,9H2,1-3H3,(H,14,16)",INCMJOHKWJFRJZ
1.0,0.6244897959183673,CC(C)C(=O)N(C)CC(=O)Nc1ccccc1,"InChI=1S/C13H18N2O2/c1-10(2)13(17)15(3)9-12(16)14-11-7-5-4-6-8-11/h4-8,10H,9H2,1-3H3,(H,14,16)",INCMJOHKWJFRJZ
1.0,0.6265306122448979,CC(C)C(=O)N(C)CC(=O)Nc1ccccc1,"InChI=1S/C13H18N2O2/c1-10(2)13(17)15(3)9-12(16)14-11-7-5-4-6-8-11/h4-8,10H,9H2,1-3H3,(H,14,16)",INCMJOHKWJFRJZ
1.0,0.6285714285714286,CC(C)C(=O)N(C)CC(=O)Nc1ccccc1,"InChI=1S/C13H18N2O2/c1-10(2)13(17)15(3)9-12(16)14-11-7-5-4-6-8-11/h4-8,10H,9H2,1-3H3,(H,14,16)",INCMJOHKWJFRJZ
1.0,0.6306122448979592,CC(C)C(=O)N(C)CC(=O)Nc1ccccc1,"InChI=1S/C13H18N2O2/c1-10(2)13(17)15(3)9-12(16)14-11-7-5-4-6-8-11/h4-8,10H,9H2,1-3H3,(H,14,16)",INCMJOHKWJFRJZ
