logP,qed,smiles,inchi,inchi_key_firstblock
1.0,0.6,C#CCNC(=O)C(=O)Nc1ccc(CN2CCSCC2)cc1C,"InChI=1S/C17H21N3O2S/c1-3-6-18-16(21)17(22)19-15-5-4-14(11-13(15)2)12-20-7-9-23-10-8-20/h1,4-5,11H,6-10,12H2,2H3,(H,18,21)(H,19,22)",LMKHMMDQISJKEZ
1.0,0.6020408163265306,C#CCNC(=O)C(=O)Nc1ccc(CN2CCSCC2)cc1C,"InChI=1S/C17H21N3O2S/c1-3-6-18-16(21)17(22)19-15-5-4-14(11-13(15)2)12-20-7-9-23-10-8-20/h1,4-5,11H,6-10,12H2,2H3,(H,18,21)(H,19,22)",LMKHMMDQISJKEZ
1.0,0.6040816326530613,C#CCNC(=O)C(=O)Nc1ccc(CN2CCSCC2)cc1C,"InChI=1S/C17H21N3O2S/c1-3-6-18-16(21)17(22)19-15-5-4-14(11-13(15)2)12-20-7-9-23-10-8-20/h1,4-5,11H,6-10,12H2,2H3,(H,18,21)(H,19,22)",LMKHMMDQISJKEZ
1.0,0.6061224489795918,C#CCNC(=O)C(=O)Nc1ccc(CN2CCSCC2)cc1C,"InChI=1S/C17H21N3O2S/c1-3-6-18-16(21)17(22)19-15-5-4-14(11-13(15)2)12-20-7-9-23-10-8-20/h1,4-5,11H,6-10,12H2,2H3,(H,18,21)(H,19,22)",LMKHMMDQISJKEZ
1.0,0.6081632653061224,C#CCNC(=O)C(=O)Nc1ccc(CN2CCSCC2)cc1C,"InChI=1S/C17H21N3O2S/c1-3-6-18-16(21)17(22)19-15-5-4-14(11-13(15)2)12-20-7-9-23-10-8-20/h1,4-5,11H,6-10,12H2,2H3,(H,18,21)(H,19,22)",LMKHMMDQISJKEZ
1.0,0.610204081632653,C#CCNC(=O)C(=O)Nc1ccc(CN2CCSCC2)cc1C,"InChI=1S/C17H21N3O2S/c1-3-6-18-16(21)17(22)19-15-5-4-14(11-13(15)2)12-20-7-9-23-10-8-20/h1,4-5,11H,6-10,12H2,2H3,(H,18,21)(H,19,22)",LMKHMMDQISJKEZ
1.0,0.6122448979591837,C#CCNC(=O)C(=O)Nc1ccc(CN2CCSCC2)cc1C,"InChI=1S/C17H21N3O2S/c1-3-6-18-16(21)17(22)19-15-5-4-14(11-13(15)2)12-20-7-9-23-10-8-20/h1,4-5,11H,6-10,12H2,2H3,(H,18,21)(H,19,22)",LMKHMMDQISJKEZ
1.0,0.6142857142857142,C#CCNC(=O)C(=O)Nc1ccc(CN2CCSCC2)cc1C,"InChI=1S/C17H21N3O2S/c1-3-6-18-16(21)17(22)19-15-5-4-14(11-13(15)2)12-20-7-9-23-10-8-20/h1,4-5,11H,6-10,12H2,2H3,(H,18,21)(H,19,22)",LMKHMMDQISJKEZ
1.0,0.6163265306122448,C#CCNC(=O)C(=O)Nc1ccc(CN2CCSCC2)cc1C,"InChI=1S/C17H21N3O2S/c1-3-6-18-16(21)17(22)19-15-5-4-14(11-13(15)2)12-20-7-9-23-10-8-20/h1,4-5,11H,6-10,12H2,2H3,(H,18,21)(H,19,22)",LMKHMMDQISJKEZ
1.0,0.6183673469387755,C#CCNC(=O)C(=O)Nc1ccc(CN2CCSCC2)cc1C,"InChI=1S/C17H21N3O2S/c1-3-6-18-16(21)17(22)19-15-5-4-14(11-13(15)2)12-20-7-9-23-10-8-20/h1,4-5,11H,6-10,12H2,2H3,(H,18,21)(H,19,22)",LMKHMMDQISJKEZ
1.0,0.6204081632653061,C#CCNC(=O)C(=O)Nc1ccc(CN2CCSCC2)cc1C,"InChI=1S/C17H21N3O2S/c1-3-6-18-16(21)17(22)19-15-5-4-14(11-13(15)2)12-20-7-9-23-10-8-20/h1,4-5,11H,6-10,12H2,2H3,(H,18,21)(H,19,22)",LMKHMMDQISJKEZ
1.0,0.6224489795918368,C#CCNC(=O)C(=O)Nc1ccc(CN2CCSCC2)cc1C,"InChI=1S/C17H21N3O2S/c1-3-6-18-16(21)17(22)19-15-5-4-14(11-13(15)2)12-20-7-9-23-10-8-20/h1,4-5,11H,6-10,12H2,2H3,(H,18,21)(H,19,22)",LMKHMMDQISJKEZ
1.0,0.6244897959183673,C#CCNC(=O)C(=O)Nc1ccc(CN2CCSCC2)cc1C,"InChI=1S/C17H21N3O2S/c1-3-6-18-16(21)17(22)19-15-5-4-14(11-13(15)2)12-20-7-9-23-10-8-20/h1,4-5,11H,6-10,12H2,2H3,(H,18,21)(H,19,22)",LMKHMMDQISJKEZ
