logP,qed,smiles,inchi,inchi_key_firstblock
1.0,0.6,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.6020408163265306,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.6040816326530613,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.6061224489795918,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.6081632653061224,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.610204081632653,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.6122448979591837,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.6142857142857142,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.6163265306122448,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.6183673469387755,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.6204081632653061,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.6224489795918368,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.6244897959183673,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.6265306122448979,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.6285714285714286,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.6306122448979592,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.6326530612244897,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.6346938775510204,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.636734693877551,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.6387755102040816,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.6408163265306123,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.6428571428571428,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.6448979591836734,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.6469387755102041,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.6489795918367347,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.6510204081632652,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
1.0,0.6530612244897959,CN(C)c1ccc(CCNC(=O)C(=O)NCC#Cc2cccs2)cn1,"InChI=1S/C18H20N4O2S/c1-22(2)16-8-7-14(13-21-16)9-11-20-18(24)17(23)19-10-3-5-15-6-4-12-25-15/h4,6-8,12-13H,9-11H2,1-2H3,(H,19,23)(H,20,24)",BJGKSWZDDDPNLY
